frame,label,cy,cx,area,intensity,elongation,track_id,sequence
0,2.0,25.0,75.5,82.0,0.293723464012146,1.9817262187219882,1.0,1
0,3.0,51.44919786096256,131.74866310160428,187.0,0.336618036031723,1.1867838164430278,2.0,1
0,4.0,67.91089108910892,133.59405940594058,101.0,0.3373887538909912,1.8837795851245795,3.0,1
0,5.0,79.72317596566523,59.18669527896996,466.0,0.32502481341362,1.5071316821688854,4.0,1
0,6.0,78.15107913669065,22.546762589928058,139.0,0.3095746338367462,1.4148483101338447,5.0,1
0,7.0,78.45679012345678,109.67901234567901,81.0,0.30740413069725037,1.4323348506784088,6.0,1
0,8.0,88.10526315789474,124.15131578947368,152.0,0.2892492711544037,1.4922212474452758,7.0,1
0,9.0,107.95289855072464,79.8804347826087,276.0,0.31903210282325745,1.4719826886778502,8.0,1
0,10.0,106.41739130434783,107.42608695652174,115.0,0.3342525064945221,1.040964754855573,9.0,1
0,11.0,106.57692307692308,136.34615384615384,52.0,0.29283350706100464,1.6627513023944056,10.0,1
0,12.0,109.94160583941606,37.07299270072993,137.0,0.3127155601978302,1.394335612854288,11.0,1
1,1.0,19.19607843137255,23.823529411764707,51.0,0.2713916003704071,1.9728409381868248,0.0,1
1,2.0,23.329787234042552,76.48936170212765,94.0,0.2971307635307312,1.246902017750892,1.0,1
1,3.0,57.901898734177216,132.1867088607595,316.0,0.30073171854019165,2.415730717808411,2.0,1
1,4.0,81.22285714285714,61.63428571428572,350.0,0.28308722376823425,2.3688476466878465,4.0,1
1,5.0,77.6231884057971,23.159420289855074,138.0,0.26697665452957153,1.014878110334679,5.0,1
1,6.0,79.43010752688173,110.36559139784946,93.0,0.28859594464302063,1.2087295547442356,6.0,1
1,7.0,88.32386363636364,124.89204545454545,176.0,0.2801976799964905,1.117379092163352,7.0,1
1,8.0,105.94871794871794,108.25641025641026,117.0,0.29336246848106384,1.0853373473765027,9.0,1
1,9.0,107.7581227436823,79.36462093862816,277.0,0.27959248423576355,1.5613245957015427,8.0,1
1,10.0,105.73214285714286,136.41071428571428,56.0,0.25873568654060364,1.3151232997142681,10.0,1
1,11.0,110.08333333333333,37.31818181818182,132.0,0.2558020055294037,1.4363408900996277,11.0,1
2,1.0,20.235294117647058,23.0,51.0,0.24231001734733582,1.3415838444211827,0.0,1
2,2.0,57.340836012861736,131.92604501607718,311.0,0.298149049282074,2.5848036219622683,2.0,1
2,3.0,79.96033402922755,59.48434237995825,479.0,0.2856299877166748,1.4836745132738032,4.0,1
2,4.0,77.98591549295774,22.690140845070424,142.0,0.2551466226577759,1.271246506829638,5.0,1
2,5.0,80.76543209876543,108.8395061728395,81.0,0.24625815451145172,1.3334261957805138,6.0,1
2,6.0,105.80555555555556,108.87037037037037,108.0,0.2556225061416626,1.5425881900139364,9.0,1
2,7.0,107.99230769230769,78.65,260.0,0.24921569228172302,1.0532935433021442,8.0,1
2,8.0,110.59349593495935,37.6910569105691,123.0,0.23079544305801392,1.0221662131437306,11.0,1
3,1.0,20.696969696969695,80.0,99.0,0.24396026134490967,1.3956596126267207,12.0,1
3,2.0,57.90604026845637,131.39597315436242,298.0,0.2707175314426422,2.935201495655049,2.0,1
3,3.0,80.87423312883436,61.966257668711656,326.0,0.2371550053358078,3.4582833564837188,4.0,1
3,4.0,77.47933884297521,23.289256198347108,121.0,0.20620426535606384,1.2983410297861047,5.0,1
3,5.0,79.17582417582418,50.879120879120876,91.0,0.19719365239143372,2.2279896613336416,13.0,1
3,6.0,81.5,109.58536585365853,82.0,0.21803466975688934,1.4959855820970016,6.0,1
3,7.0,89.86163522012579,125.73584905660377,159.0,0.212365061044693,1.4598673857119662,14.0,1
3,8.0,105.76068376068376,108.91452991452991,117.0,0.24246545135974884,1.904779409873376,9.0,1
3,9.0,107.7410071942446,78.37769784172662,278.0,0.22990719974040985,1.0810710966933879,8.0,1
3,10.0,107.22033898305085,136.47457627118644,59.0,0.2394062727689743,1.8110691950040823,15.0,1
3,11.0,111.0,38.60126582278481,158.0,0.24015571177005768,1.1359464704699809,11.0,1
4,1.0,19.252525252525253,81.68686868686869,99.0,0.20943133533000946,1.2063940599603604,12.0,1
4,2.0,57.15438596491228,131.50175438596492,285.0,0.25380048155784607,2.9860966385078513,2.0,1
4,3.0,80.35474860335195,62.44692737430167,358.0,0.22906425595283508,3.8456852694217876,4.0,1
4,4.0,77.12162162162163,23.783783783783782,148.0,0.19256892800331116,2.0573260013877954,5.0,1
4,5.0,79.80392156862744,50.63725490196079,102.0,0.18299263715744019,2.290993645200317,13.0,1
4,6.0,82.85106382978724,108.61702127659575,94.0,0.19958172738552094,2.0152911598186973,6.0,1
4,7.0,89.86928104575163,126.37254901960785,153.0,0.17980027198791504,1.7301347740447077,14.0,1
4,8.0,107.636,77.84,250.0,0.1763564795255661,1.691159844812652,8.0,1
4,9.0,106.22033898305085,109.98305084745763,118.0,0.21458499133586884,2.7618674298602675,9.0,1
4,10.0,107.45283018867924,136.64150943396226,53.0,0.17084504663944244,1.7170100490721878,15.0,1
4,11.0,111.61267605633803,39.014084507042256,142.0,0.19138787686824799,1.4965285037979663,11.0,1
5,1.0,22.047619047619047,20.357142857142858,42.0,0.16566787660121918,3.3662133641287153,16.0,1
5,2.0,57.47808764940239,131.39442231075697,251.0,0.2301987111568451,3.625972613953602,2.0,1
5,3.0,68.58227848101266,63.25316455696203,79.0,0.1815444976091385,2.7478005206247724,4.0,1
5,4.0,77.21167883211679,23.56934306569343,137.0,0.18670935928821564,2.455623270477634,5.0,1
5,5.0,81.5,50.95192307692308,104.0,0.18488380312919617,3.2055416575007984,13.0,1
5,6.0,90.46060606060605,126.73333333333333,165.0,0.1862383931875229,2.0295286317829415,14.0,1
5,7.0,95.02020202020202,59.515151515151516,99.0,0.18076224625110626,3.436015644790716,17.0,1
5,8.0,108.15693430656934,77.13503649635037,274.0,0.1906818300485611,1.441726503096301,8.0,1
5,9.0,105.5204081632653,110.92857142857143,98.0,0.18210944533348083,2.781857427646263,9.0,1
5,10.0,112.19354838709677,39.63709677419355,124.0,0.17482776939868927,1.8490891800268452,11.0,1
5,11.0,108.5,137.0909090909091,44.0,0.16286872327327728,2.0146697572478796,15.0,1
6,1.0,23.5,19.058823529411764,34.0,0.15365144610404968,4.103663456405857,16.0,1
6,2.0,64.12244897959184,129.64285714285714,98.0,0.17618140578269958,3.6098493854975238,2.0,1
6,3.0,79.708,62.684,250.0,0.18507921695709229,5.934638811184373,13.0,1
6,4.0,77.32478632478633,23.256410256410255,117.0,0.16492147743701935,2.9496848636560578,5.0,1
6,5.0,84.18461538461538,108.01538461538462,65.0,0.1560407131910324,2.950973521641159,18.0,1
6,6.0,90.6948051948052,126.8896103896104,154.0,0.1712464690208435,2.413030472061305,14.0,1
6,7.0,107.69747899159664,76.59243697478992,238.0,0.1629483848810196,2.0933844566914885,8.0,1
6,8.0,106.11666666666666,111.4,60.0,0.14942747354507446,3.3608591633528526,9.0,1
6,9.0,107.64583333333333,137.79166666666666,48.0,0.1746290922164917,2.4104593020286353,15.0,1
6,10.0,112.88297872340425,39.91489361702128,94.0,0.15130554139614105,2.2413557490151863,11.0,1
7,1.0,14.929577464788732,86.46478873239437,71.0,0.15518750250339508,2.181350387973172,19.0,1
7,2.0,24.0,18.137931034482758,29.0,0.1334610879421234,3.770071449611778,16.0,1
7,3.0,54.88028169014085,131.1056338028169,142.0,0.15314030647277832,2.4092631878608737,2.0,1
7,4.0,75.19148936170212,63.57446808510638,141.0,0.1493602842092514,2.7058383999486018,13.0,1
7,5.0,77.6,23.094117647058823,85.0,0.14126938581466675,2.7376081025384904,5.0,1
7,6.0,85.56862745098039,107.05882352941177,51.0,0.13273413479328156,2.7207804780127294,18.0,1
7,7.0,91.21212121212122,127.82575757575758,132.0,0.14785821735858917,3.167519471431656,14.0,1
7,8.0,96.58227848101266,59.41772151898734,79.0,0.15245656669139862,5.097202332833474,20.0,1
7,9.0,107.01886792452831,75.89308176100629,159.0,0.13615216314792633,2.149957010871993,8.0,1
7,10.0,105.91891891891892,111.97297297297297,74.0,0.14366748929023743,3.4289497718741657,21.0,1
7,11.0,113.2719298245614,40.58771929824562,114.0,0.15459050238132477,2.3219614284221093,11.0,1
8,1.0,13.5,87.9090909090909,44.0,0.13352984189987183,2.0146697572478796,19.0,1
8,2.0,24.59090909090909,17.363636363636363,22.0,0.1292339563369751,4.301840688524514,16.0,1
8,3.0,59.7682119205298,130.12582781456953,151.0,0.1288357973098755,3.349366623299563,2.0,1
8,4.0,70.0725806451613,64.95967741935483,124.0,0.1561204046010971,3.4050490786731893,13.0,1
8,5.0,85.35897435897436,50.97435897435897,39.0,0.11872676759958267,4.829699689288284,22.0,1
8,6.0,98.1304347826087,58.891304347826086,46.0,0.12893393635749817,5.816917711138755,20.0,1
8,7.0,107.21875,75.9296875,128.0,0.1250678151845932,2.4070436252543406,8.0,1
8,8.0,106.13888888888889,112.97222222222223,36.0,0.12405174225568771,4.488865848504238,21.0,1
8,9.0,108.38095238095238,137.85714285714286,21.0,0.12325187772512436,2.760597981557722,23.0,1
8,10.0,113.76271186440678,40.847457627118644,59.0,0.1270909309387207,2.8247543397640746,11.0,1
9,1.0,12.0,89.5,10.0,0.1103743463754654,2.8284271247461903,19.0,1
9,3.0,86.5,51.5,8.0,0.10853731632232666,2.23606797749979,22.0,1
9,5.0,106.28571428571429,75.73809523809524,42.0,0.10880134999752045,2.072822305386429,8.0,1
9,6.0,115.0,41.89473684210526,19.0,0.1086142286658287,2.366054582150269,11.0,1
10,1.0,66.24137931034483,65.27586206896552,29.0,0.11092991381883621,3.7274311623859075,24.0,1
0,1.0,22.92156862745098,104.31372549019608,102.0,0.3714819848537445,1.436228065566274,0.0,2
0,2.0,35.50954198473283,34.463740458015266,524.0,0.4656902551651001,1.343779660179787,1.0,2
0,3.0,27.41860465116279,74.18604651162791,43.0,0.3194212019443512,1.2227538360267056,2.0,2
0,4.0,46.34146341463415,71.8780487804878,123.0,0.29300448298454285,1.5009377723509878,3.0,2
0,5.0,66.61674008810573,102.29515418502203,227.0,0.3241387605667114,2.4379924194571805,4.0,2
0,6.0,69.83177570093459,69.22429906542057,107.0,0.30001941323280334,1.660664699138866,5.0,2
0,7.0,95.78260869565217,82.56521739130434,138.0,0.4676609933376312,1.0920770307248457,6.0,2
0,8.0,98.3452380952381,35.75,84.0,0.34314072132110596,1.6056852696298167,7.0,2
1,1.0,21.89622641509434,104.17924528301887,106.0,0.3682974576950073,1.8833765410833896,0.0,2
1,2.0,35.076628352490424,35.04022988505747,522.0,0.47880691289901733,1.4050495110253183,1.0,2
1,3.0,28.166666666666668,75.04761904761905,42.0,0.3173487186431885,1.0485873270338582,2.0,2
1,4.0,47.048611111111114,70.75,144.0,0.3353314995765686,1.4095232561919,3.0,2
1,5.0,67.045,102.68,200.0,0.304668664932251,2.286120057602191,4.0,2
1,6.0,69.79816513761467,69.26605504587155,109.0,0.31465944647789,1.857120848029761,5.0,2
1,7.0,95.13533834586467,82.62406015037594,133.0,0.45981019735336304,1.1051435361886557,6.0,2
1,8.0,98.0,36.0,75.0,0.3247673809528351,1.1765247665543592,7.0,2
2,1.0,21.762295081967213,104.45081967213115,122.0,0.3398076295852661,2.2186607170514114,0.0,2
2,2.0,34.87388987566607,35.705150976909415,563.0,0.41180625557899475,1.5400086506724453,1.0,2
2,3.0,28.571428571428573,75.77142857142857,35.0,0.27919498085975647,1.1336683367605627,2.0,2
2,4.0,47.30379746835443,70.62658227848101,158.0,0.3267841637134552,2.494259000736459,3.0,2
2,5.0,63.20338983050848,99.91525423728814,118.0,0.2865760624408722,1.977156907981538,4.0,2
2,6.0,69.72072072072072,68.73873873873873,111.0,0.3052997291088104,1.4287818478180756,5.0,2
2,7.0,74.30588235294118,106.98823529411764,85.0,0.28847038745880127,1.6935247792868553,8.0,2
2,8.0,95.54430379746836,82.9493670886076,158.0,0.4149622917175293,1.3676571531919663,6.0,2
2,9.0,97.54545454545455,35.532467532467535,77.0,0.2986481487751007,1.5982142009221194,7.0,2
3,1.0,21.05426356589147,103.7751937984496,129.0,0.2891142666339874,2.82084406366084,0.0,2
3,2.0,34.729776247848534,35.27538726333907,581.0,0.41812556982040405,1.578073162482854,1.0,2
3,3.0,29.5,76.79166666666667,48.0,0.2877140939235687,1.1404724618177635,2.0,2
3,4.0,48.6375,69.35625,160.0,0.3138205111026764,1.4244333807694385,3.0,2
3,5.0,63.13008130081301,101.46341463414635,123.0,0.28127825260162354,2.0296794398766114,4.0,2
3,6.0,69.20754716981132,69.02830188679245,106.0,0.27504613995552063,1.7516404774956016,5.0,2
3,7.0,75.64285714285714,107.0,84.0,0.2806180715560913,1.6708228252889665,8.0,2
3,8.0,95.31724137931035,83.6896551724138,145.0,0.3198644816875458,1.3599775152655484,6.0,2
3,9.0,97.34146341463415,35.63414634146341,82.0,0.30150625109672546,1.6516888818966557,7.0,2
4,1.0,20.927419354838708,104.19354838709677,124.0,0.28119805455207825,2.9778274394778688,0.0,2
4,2.0,34.18086956521739,35.58608695652174,575.0,0.36638376116752625,1.7192160193998052,1.0,2
4,3.0,30.375,77.675,40.0,0.26073023676872253,1.3009548380495037,2.0,2
4,4.0,48.4390243902439,69.85365853658537,164.0,0.3198288381099701,1.3943289748362775,3.0,2
4,5.0,63.166666666666664,102.80434782608695,138.0,0.3094179928302765,1.9083250873081676,4.0,2
4,6.0,68.912,68.2,125.0,0.2997032403945923,1.8306449540376983,5.0,2
4,7.0,77.59493670886076,106.32911392405063,79.0,0.27980735898017883,1.4781438721769165,8.0,2
4,8.0,95.2289156626506,84.33734939759036,166.0,0.31328436732292175,1.8983106828874055,6.0,2
4,9.0,96.52112676056338,34.84507042253521,71.0,0.2605896294116974,1.302394896259656,7.0,2
5,1.0,18.951612903225808,97.1774193548387,62.0,0.2930908501148224,1.0490139690614608,9.0,2
5,2.0,33.58320126782884,36.05863708399366,631.0,0.3888121247291565,1.9067887865500075,1.0,2
5,3.0,22.19672131147541,111.0,61.0,0.28815215826034546,1.625607356644998,0.0,2
5,4.0,30.636363636363637,78.0909090909091,44.0,0.2688937783241272,1.0730822396557507,2.0,2
5,5.0,49.47142857142857,68.89285714285714,140.0,0.2788271903991699,1.6453699098594312,3.0,2
5,6.0,63.25217391304348,104.5304347826087,115.0,0.26786795258522034,1.6301546671531797,4.0,2
5,7.0,68.62295081967213,68.10655737704919,122.0,0.3032061457633972,1.5449739917343832,5.0,2
5,8.0,79.425,105.2625,80.0,0.2862456142902374,1.427520939442133,8.0,2
5,9.0,95.1774193548387,84.65053763440861,186.0,0.3025674819946289,1.8341139495602086,6.0,2
5,10.0,95.54320987654322,34.45679012345679,81.0,0.31308725476264954,1.5105870484522728,7.0,2
6,1.0,18.887096774193548,96.59677419354838,62.0,0.30506929755210876,1.1366397689302046,9.0,2
6,2.0,33.09952606635071,36.73775671406003,633.0,0.35524123907089233,2.060712365509077,1.0,2
6,3.0,21.553846153846155,111.53846153846153,65.0,0.28282007575035095,1.287826041921902,0.0,2
6,4.0,31.208333333333332,78.3125,48.0,0.2936890125274658,1.2502926445411344,2.0,2
6,5.0,50.15822784810127,68.01898734177215,158.0,0.3029554784297943,1.6591936293892235,3.0,2
6,6.0,63.54074074074074,104.94074074074074,135.0,0.2954043447971344,1.7091730416048034,4.0,2
6,7.0,67.97478991596638,68.68067226890756,119.0,0.2962612509727478,1.776269614305059,5.0,2
6,8.0,80.16883116883118,104.46753246753246,77.0,0.26221492886543274,2.0411612231872502,8.0,2
6,9.0,95.35449735449735,85.33333333333333,189.0,0.29126816987991333,2.4395508378349477,6.0,2
6,10.0,96.2625,34.5125,80.0,0.2982565760612488,1.5614874920885644,7.0,2
7,1.0,18.07017543859649,95.35087719298245,57.0,0.24792252480983734,1.1366285220977215,9.0,2
7,2.0,32.95252679938744,36.89127105666156,653.0,0.3136148452758789,2.1796608421518644,1.0,2
7,3.0,21.316666666666666,112.21666666666667,60.0,0.2552415430545807,1.114384974502761,0.0,2
7,4.0,32.13725490196079,79.7843137254902,51.0,0.26508575677871704,1.3315493550268165,2.0,2
7,5.0,50.58024691358025,67.87654320987654,162.0,0.27119752764701843,1.4237008762472514,3.0,2
7,6.0,63.31617647058823,106.41176470588235,136.0,0.2698075771331787,1.4626859191762291,4.0,2
7,7.0,68.57627118644068,67.7542372881356,118.0,0.25788643956184387,1.9646108108817064,5.0,2
7,8.0,81.74757281553399,104.18446601941747,103.0,0.2833920121192932,2.186523766517059,8.0,2
7,9.0,93.125,77.5,80.0,0.26562923192977905,1.047603419328004,10.0,2
7,10.0,96.34313725490196,91.75490196078431,102.0,0.26370880007743835,1.1485886204645563,6.0,2
7,11.0,95.53932584269663,34.19101123595506,89.0,0.2714191973209381,1.7353187970309356,7.0,2
8,1.0,17.526315789473685,94.9298245614035,57.0,0.24440845847129822,1.045201770896573,9.0,2
8,2.0,32.29327610872675,37.464949928469245,699.0,0.3182709217071533,2.3617707353911617,1.0,2
8,3.0,21.234375,113.28125,64.0,0.25814899802207947,1.2898617713458824,0.0,2
8,4.0,32.71153846153846,80.34615384615384,52.0,0.2676284909248352,1.0764035945587276,2.0,2
8,5.0,51.07185628742515,67.55089820359281,167.0,0.28022053837776184,1.6285151631347867,3.0,2
8,6.0,62.97540983606557,108.1639344262295,122.0,0.2474013715982437,1.8745039583970984,4.0,2
8,7.0,67.88524590163935,67.81967213114754,122.0,0.2564723789691925,1.8578079868286543,5.0,2
8,8.0,83.36170212765957,102.90425531914893,94.0,0.2670339345932007,1.7922356723337642,8.0,2
8,9.0,92.84285714285714,76.64285714285714,70.0,0.2317638099193573,1.1080354582749226,10.0,2
8,10.0,94.77272727272727,33.39772727272727,88.0,0.28055766224861145,1.3695979662628133,7.0,2
8,11.0,95.98863636363636,93.68181818181819,88.0,0.2311028093099594,1.1010433249777567,6.0,2
9,1.0,31.807065217391305,38.20788043478261,736.0,0.3064086437225342,2.4223926251437797,1.0,2
9,2.0,17.15,93.35,60.0,0.2687963545322418,1.0152922133194986,9.0,2
9,3.0,20.80392156862745,114.6470588235294,51.0,0.23479613661766052,1.301362998455556,0.0,2
9,4.0,33.326530612244895,81.57142857142857,49.0,0.2612118721008301,1.0435550777935354,2.0,2
9,5.0,52.05714285714286,67.46428571428571,140.0,0.2432728111743927,1.5397127547333338,3.0,2
9,6.0,63.26119402985075,108.96268656716418,134.0,0.2663550078868866,1.7508663246047746,4.0,2
9,7.0,67.28985507246377,67.82608695652173,138.0,0.28427615761756897,1.7055075376835833,5.0,2
9,8.0,90.68663594470046,98.05069124423963,217.0,0.2689768075942993,2.370592228891807,6.0,2
9,9.0,93.26760563380282,76.15492957746478,71.0,0.24058108031749725,1.135801263964241,10.0,2
9,10.0,94.0,33.246153846153845,65.0,0.23632167279720306,1.5947257391633782,7.0,2
10,1.0,17.16176470588235,92.25,68.0,0.24734662473201752,1.0419026023834614,9.0,2
10,2.0,18.755725190839694,52.86259541984733,131.0,0.22318656742572784,1.3808915252849518,11.0,2
10,3.0,20.459016393442624,115.06557377049181,61.0,0.23094192147254944,1.1322810804957097,0.0,2
10,4.0,35.76470588235294,33.45276292335116,561.0,0.28550848364830017,1.849202511330469,1.0,2
10,5.0,33.75,82.0,48.0,0.22324256598949432,1.1249142628509214,2.0,2
10,6.0,52.53947368421053,66.33552631578948,152.0,0.23501905798912048,1.8094980986719713,3.0,2
10,7.0,63.44755244755245,110.53146853146853,143.0,0.246504008769989,1.323145949916286,4.0,2
10,8.0,66.96124031007751,67.47286821705427,129.0,0.24772557616233826,1.2574337638261521,5.0,2
